id,dist_all,parent_dist_code,dist_code,dist_name,city_code,city_name,province_code,province_name,country_code,country_name,dist_type,valid_flg,tokopedia_id,county_code,area_code,currency_code,postal_code
17618,"Gunung Pelindung, Lampung Timur, Lampung",18.07,18.07.18,Gunung Pelindung,18.07,Lampung Timur,18,Lampung,00,Indonesia,4,1,,18.07.18,,IDR,34388
17623,"Pasir Sakti, Lampung Timur, Lampung",18.07,18.07.19,Pasir Sakti,18.07,Lampung Timur,18,Lampung,00,Indonesia,4,1,,18.07.19,,IDR,34387
17632,"Waway Karya, Lampung Timur, Lampung",18.07,18.07.20,Waway Karya,18.07,Lampung Timur,18,Lampung,00,Indonesia,4,1,,18.07.20,,IDR,34376
17642,"Labuhan Ratu, Lampung Timur, Lampung",18.07,18.07.21,Labuhan Ratu,18.07,Lampung Timur,18,Lampung,00,Indonesia,4,1,,18.07.21,,IDR,34375
17644,"Marga Sekampung, Lampung Timur, Lampung",18.07,18.07.24,Marga Sekampung,18.07,Lampung Timur,18,Lampung,00,Indonesia,4,1,,18.07.24,,IDR,34384
17654,"Blambangan Umpu, Way Kanan, Lampung",18.08,18.08.01,Blambangan Umpu,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.01,,IDR,34764
17677,"Kasui, Way Kanan, Lampung",18.08,18.08.02,Kasui,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.02,,IDR,34765
17694,"Banjit, Way Kanan, Lampung",18.08,18.08.03,Banjit,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.03,,IDR,34766
17710,"Baradatu, Way Kanan, Lampung",18.08,18.08.04,Baradatu,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.04,,IDR,34761
17731,"Bahuga, Way Kanan, Lampung",18.08,18.08.05,Bahuga,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.05,,IDR,34763
17742,"Pakuan Ratu, Way Kanan, Lampung",18.08,18.08.06,Pakuan Ratu,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.06,,IDR,34762
17761,"Negeri Agung, Way Kanan, Lampung",18.08,18.08.07,Negeri Agung,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.07,,IDR,34769
17781,"Way Tuba, Way Kanan, Lampung",18.08,18.08.08,Way Tuba,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.08,,IDR,34767
17794,"Rebang Tangkas, Way Kanan, Lampung",18.08,18.08.09,Rebang Tangkas,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.09,,IDR,34767
17805,"Gunung Labuhan, Way Kanan, Lampung",18.08,18.08.10,Gunung Labuhan,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.10,,IDR,34768
17825,"Negara Batin, Way Kanan, Lampung",18.08,18.08.11,Negara Batin,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.11,,IDR,34769
17840,"Negeri Besar, Way Kanan, Lampung",18.08,18.08.12,Negeri Besar,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.12,,IDR,34769
17853,"Buay Bahuga, Way Kanan, Lampung",18.08,18.08.13,Buay Bahuga,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.13,,IDR,34767
17861,"Bumi Agung, Way Kanan, Lampung",18.08,18.08.14,Bumi Agung,18.08,Way Kanan,18,Lampung,00,Indonesia,4,1,,18.08.14,,IDR,34763
17869,"Gedong Tataan, Pesawaran, Lampung",18.09,18.09.01,Gedong Tataan,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.01,,IDR,35366
17886,"Negeri Katon, Pesawaran, Lampung",18.09,18.09.02,Negeri Katon,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.02,,IDR,35353
17897,"Tegineneng, Pesawaran, Lampung",18.09,18.09.03,Tegineneng,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.03,,IDR,35363
17909,"Way Lima, Pesawaran, Lampung",18.09,18.09.04,Way Lima,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.04,,IDR,35367
17925,"Padang Cermin, Pesawaran, Lampung",18.09,18.09.05,Padang Cermin,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.05,,IDR,35451
17937,"Punduh Pidada, Pesawaran, Lampung",18.09,18.09.06,Punduh Pidada,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.06,,IDR,35453
17949,"Kedondong, Pesawaran, Lampung",18.09,18.09.07,Kedondong,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.07,,IDR,35368
17959,"Marga Punduh, Pesawaran, Lampung",18.09,18.09.08,Marga Punduh,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.08,,IDR,35453
17969,"Way Khilau, Pesawaran, Lampung",18.09,18.09.09,Way Khilau,18.09,Pesawaran,18,Lampung,00,Indonesia,4,1,,18.09.09,,IDR,35368
17978,"Pringsewu, Pringsewu, Lampung",18.10,18.10.01,Pringsewu,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.01,,IDR,35373
17987,"Gading Rejo, Pringsewu, Lampung",18.10,18.10.02,Gading Rejo,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.02,,IDR,35372
18003,"Ambarawa, Pringsewu, Lampung",18.10,18.10.03,Ambarawa,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.03,,IDR,35376
18009,"Pardasuka, Pringsewu, Lampung",18.10,18.10.04,Pardasuka,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.04,,IDR,35682
18020,"Pagelaran, Pringsewu, Lampung",18.10,18.10.05,Pagelaran,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.05,,IDR,"35375,35376"
18038,"Banyumas, Pringsewu, Lampung",18.10,18.10.06,Banyumas,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.06,,IDR,35373
18049,"Adi Luwih, Pringsewu, Lampung",18.10,18.10.07,Adi Luwih,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.07,,IDR,35674
18059,"Sukoharjo, Pringsewu, Lampung",18.10,18.10.08,Sukoharjo,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.08,,IDR,35674
18073,"Pagelaran Utara, Pringsewu, Lampung",18.10,18.10.09,Pagelaran Utara,18.10,Pringsewu,18,Lampung,00,Indonesia,4,1,,18.10.09,,IDR,35376
18084,"Mesuji, Mesuji, Lampung",18.11,18.11.01,Mesuji,18.11,Mesuji,18,Lampung,00,Indonesia,4,1,,18.11.01,,IDR,34697
18094,"Mesuji Timur, Mesuji, Lampung",18.11,18.11.02,Mesuji Timur,18.11,Mesuji,18,Lampung,00,Indonesia,4,1,,18.11.02,,IDR,34697
18114,"Rawa Jitu Utara, Mesuji, Lampung",18.11,18.11.03,Rawa Jitu Utara,18.11,Mesuji,18,Lampung,00,Indonesia,4,1,,18.11.03,,IDR,34696
18128,"Way Serdang, Mesuji, Lampung",18.11,18.11.04,Way Serdang,18.11,Mesuji,18,Lampung,00,Indonesia,4,1,,18.11.04,,IDR,34684
18149,"Simpang Pematang, Mesuji, Lampung",18.11,18.11.05,Simpang Pematang,18.11,Mesuji,18,Lampung,00,Indonesia,4,1,,18.11.05,,IDR,34698
18163,"Panca Jaya, Mesuji, Lampung",18.11,18.11.06,Panca Jaya,18.11,Mesuji,18,Lampung,00,Indonesia,4,1,,18.11.06,,IDR,34698
18170,"Tanjung Raya, Mesuji, Lampung",18.11,18.11.07,Tanjung Raya,18.11,Mesuji,18,Lampung,00,Indonesia,4,1,,18.11.07,,IDR,34598
18192,"Tulang Bawang Tengah, Tulang Bawang Barat, Lampung",18.12,18.12.01,Tulang Bawang Tengah,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.01,,IDR,34693
18209,"Tumijajar, Tulang Bawang Barat, Lampung",18.12,18.12.02,Tumijajar,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.02,,IDR,34594
18220,"Tulang Bawang Udik, Tulang Bawang Barat, Lampung",18.12,18.12.03,Tulang Bawang Udik,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.03,,IDR,34691
18227,"Gunung Terang, Tulang Bawang Barat, Lampung",18.12,18.12.04,Gunung Terang,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.04,,IDR,34683
18237,"Gunung Agung, Tulang Bawang Barat, Lampung",18.12,18.12.05,Gunung Agung,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.05,,IDR,34683
18251,"Way Kenanga, Tulang Bawang Barat, Lampung",18.12,18.12.06,Way Kenanga,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.06,,IDR,34388
18261,"Lambu Kibang, Tulang Bawang Barat, Lampung",18.12,18.12.07,Lambu Kibang,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.07,,IDR,34388
18271,"Pagar Dewa, Tulang Bawang Barat, Lampung",18.12,18.12.08,Pagar Dewa,18.12,Tulang Bawang Barat,18,Lampung,00,Indonesia,4,1,,18.12.08,,IDR,34693
18277,"Pesisir Tengah, Pesisir Barat, Lampung",18.13,18.13.01,Pesisir Tengah,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.01,,IDR,34874
18283,"Pesisir Selatan, Pesisir Barat, Lampung",18.13,18.13.02,Pesisir Selatan,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.02,,IDR,"34871,34875"
18297,"Lemong, Pesisir Barat, Lampung",18.13,18.13.03,Lemong,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.03,,IDR,"34877,34883"
18309,"Pesisir Utara, Pesisir Barat, Lampung",18.13,18.13.04,Pesisir Utara,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.04,,IDR,34876
18322,"Karya Penggawa, Pesisir Barat, Lampung",18.13,18.13.05,Karya Penggawa,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.05,,IDR,34878
18334,"Way Krui, Pesisir Barat, Lampung",18.13,18.13.07,Way Krui,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.07,,IDR,34874
18341,"Krui Selatan, Pesisir Barat, Lampung",18.13,18.13.08,Krui Selatan,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.08,,IDR,34874
18352,"Ngambur, Pesisir Barat, Lampung",18.13,18.13.09,Ngambur,18.13,Pesisir Barat,18,Lampung,00,Indonesia,4,1,,18.13.09,,IDR,34883
18360,"Kedaton, Bandar Lampung, Lampung",18.71,18.71.01,Kedaton,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.01,,IDR,"35112,35141,35146,35147,35148"
18368,"Sukarame, Bandar Lampung, Lampung",18.71,18.71.02,Sukarame,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.02,,IDR,35131
18374,"Panjang, Bandar Lampung, Lampung",18.71,18.71.04,Panjang,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.04,,IDR,"35241,35242,35243,35244,35245,35246"
18383,"Telukbetung Selatan, Bandar Lampung, Lampung",18.71,18.71.07,Telukbetung Selatan,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.07,,IDR,"35215,35223,35229"
18387,"Telukbetung Barat, Bandar Lampung, Lampung",18.71,18.71.08,Telukbetung Barat,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.08,,IDR,"35232,35233,35238,35239"
18392,"Telukbetung Utara, Bandar Lampung, Lampung",18.71,18.71.09,Telukbetung Utara,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.09,,IDR,"35211,35212,35214,35215"
18399,"Rajabasa, Bandar Lampung, Lampung",18.71,18.71.10,Rajabasa,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.10,,IDR,"35144,35145"
18407,"Tanjung Senang, Bandar Lampung, Lampung",18.71,18.71.11,Tanjung Senang,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.11,,IDR,"35141,35142,35143"
18412,"Sukabumi, Bandar Lampung, Lampung",18.71,18.71.12,Sukabumi,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.12,,IDR,"35122,35134,35244,35245"
18418,"Kemiling, Bandar Lampung, Lampung",18.71,18.71.13,Kemiling,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.13,,IDR,"35153,35158"
18426,"Labuhan Ratu, Bandar Lampung, Lampung",18.71,18.71.14,Labuhan Ratu,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.14,,IDR,"35142,35148,35149"
18433,"Way Halim, Bandar Lampung, Lampung",18.71,18.71.15,Way Halim,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.15,,IDR,"35132,35135"
18437,"Langkapura, Bandar Lampung, Lampung",18.71,18.71.16,Langkapura,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.16,,IDR,35155
18439,"Enggal, Bandar Lampung, Lampung",18.71,18.71.17,Enggal,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.17,,IDR,"35117,35118,35213"
18443,"Kedamaian, Bandar Lampung, Lampung",18.71,18.71.18,Kedamaian,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.18,,IDR,35122
18446,"Telukbetung Timur, Bandar Lampung, Lampung",18.71,18.71.19,Telukbetung Timur,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.19,,IDR,"35231,35235,35236"
18452,"Bumi Waras, Bandar Lampung, Lampung",18.71,18.71.20,Bumi Waras,18.71,Bandar Lampung,18,Lampung,00,Indonesia,4,1,,18.71.20,,IDR,"35224,35225,35226,35227,35228"
18459,"Metro Pusat, Metro, Lampung",18.72,18.72.01,Metro Pusat,18.72,Metro,18,Lampung,00,Indonesia,4,1,,18.72.01,,IDR,34111
18463,"Metro Utara, Metro, Lampung",18.72,18.72.02,Metro Utara,18.72,Metro,18,Lampung,00,Indonesia,4,1,,18.72.02,,IDR,
18464,"Metro Barat, Metro, Lampung",18.72,18.72.03,Metro Barat,18.72,Metro,18,Lampung,00,Indonesia,4,1,,18.72.03,,IDR,"34114,34125"
18469,"Metro Timur, Metro, Lampung",18.72,18.72.04,Metro Timur,18.72,Metro,18,Lampung,00,Indonesia,4,1,,18.72.04,,IDR,"34111,34112"
18473,"Metro Selatan, Metro, Lampung",18.72,18.72.05,Metro Selatan,18.72,Metro,18,Lampung,00,Indonesia,4,1,,18.72.05,,IDR,34123
18477,"Belinyu, Bangka, Bangka Belitung",19.01,19.01.02,Belinyu,19.01,Bangka,19,Bangka Belitung,00,Indonesia,4,1,,19.01.02,,IDR,33253
18486,"Merawang, Bangka, Bangka Belitung",19.01,19.01.03,Merawang,19.01,Bangka,19,Bangka Belitung,00,Indonesia,4,1,,19.01.03,,IDR,33172
18496,"Mendo Barat, Bangka, Bangka Belitung",19.01,19.01.04,Mendo Barat,19.01,Bangka,19,Bangka Belitung,00,Indonesia,4,1,,19.01.04,,IDR,33173
18510,"Pemali, Bangka, Bangka Belitung",19.01,19.01.05,Pemali,19.01,Bangka,19,Bangka Belitung,00,Indonesia,4,1,,19.01.05,,IDR,"33251,33255"
18517,"Bakam, Bangka, Bangka Belitung",19.01,19.01.06,Bakam,19.01,Bangka,19,Bangka Belitung,00,Indonesia,4,1,,19.01.06,,IDR,33252
18526,"Riau Silip, Bangka, Bangka Belitung",19.01,19.01.07,Riau Silip,19.01,Bangka,19,Bangka Belitung,00,Indonesia,4,1,,19.01.07,,IDR,33253
18536,"Puding Besar, Bangka, Bangka Belitung",19.01,19.01.08,Puding Besar,19.01,Bangka,19,Bangka Belitung,00,Indonesia,4,1,,19.01.08,,IDR,33179
18544,"Tanjung Pandan, Belitung, Bangka Belitung",19.02,19.02.01,Tanjung Pandan,19.02,Belitung,19,Bangka Belitung,00,Indonesia,4,1,,19.02.01,,IDR,"33411,33412,33413,33414,33415,33417"
18560,"Membalong, Belitung, Bangka Belitung",19.02,19.02.02,Membalong,19.02,Belitung,19,Bangka Belitung,00,Indonesia,4,1,,19.02.02,,IDR,33452
18572,"Selat Nasik, Belitung, Bangka Belitung",19.02,19.02.03,Selat Nasik,19.02,Belitung,19,Bangka Belitung,00,Indonesia,4,1,,19.02.03,,IDR,33481
18576,"Sijuk, Belitung, Bangka Belitung",19.02,19.02.04,Sijuk,19.02,Belitung,19,Bangka Belitung,00,Indonesia,4,1,,19.02.04,,IDR,33414
18586,"Badau, Belitung, Bangka Belitung",19.02,19.02.05,Badau,19.02,Belitung,19,Bangka Belitung,00,Indonesia,4,1,,19.02.05,,IDR,33451
18593,"Toboali, Bangka Selatan, Bangka Belitung",19.03,19.03.01,Toboali,19.03,Bangka Selatan,19,Bangka Belitung,00,Indonesia,4,1,,19.03.01,,IDR,33783
18603,"Lepar Pongok, Bangka Selatan, Bangka Belitung",19.03,19.03.02,Lepar Pongok,19.03,Bangka Selatan,19,Bangka Belitung,00,Indonesia,4,1,,19.03.02,,IDR,33791
18606,"Air Gegas, Bangka Selatan, Bangka Belitung",19.03,19.03.03,Air Gegas,19.03,Bangka Selatan,19,Bangka Belitung,00,Indonesia,4,1,,19.03.03,,IDR,33782
18615,"Simpang Rimba, Bangka Selatan, Bangka Belitung",19.03,19.03.04,Simpang Rimba,19.03,Bangka Selatan,19,Bangka Belitung,00,Indonesia,4,1,,19.03.04,,IDR,33777
18623,"Payung, Bangka Selatan, Bangka Belitung",19.03,19.03.05,Payung,19.03,Bangka Selatan,19,Bangka Belitung,00,Indonesia,4,1,,19.03.05,,IDR,33778
18632,"Tukak Sadai, Bangka Selatan, Bangka Belitung",19.03,19.03.06,Tukak Sadai,19.03,Bangka Selatan,19,Bangka Belitung,00,Indonesia,4,1,,19.03.06,,IDR,33783
18638,"Kepulauan Pongok, Bangka Selatan, Bangka Belitung",19.03,19.03.08,Kepulauan Pongok,19.03,Bangka Selatan,19,Bangka Belitung,00,Indonesia,4,1,,19.03.08,,IDR,33791
18642,"Koba, Bangka Tengah, Bangka Belitung",19.04,19.04.01,Koba,19.04,Bangka Tengah,19,Bangka Belitung,00,Indonesia,4,1,,19.04.01,,IDR,33681
18652,"Pangkalan Baru, Bangka Tengah, Bangka Belitung",19.04,19.04.02,Pangkalan Baru,19.04,Bangka Tengah,19,Bangka Belitung,00,Indonesia,4,1,,19.04.02,,IDR,33684
18663,"Sungai Selan, Bangka Tengah, Bangka Belitung",19.04,19.04.03,Sungai Selan,19.04,Bangka Tengah,19,Bangka Belitung,00,Indonesia,4,1,,19.04.03,,IDR,33675
18675,"Simpang Katis, Bangka Tengah, Bangka Belitung",19.04,19.04.04,Simpang Katis,19.04,Bangka Tengah,19,Bangka Belitung,00,Indonesia,4,1,,19.04.04,,IDR,33674
18686,"Namang, Bangka Tengah, Bangka Belitung",19.04,19.04.05,Namang,19.04,Bangka Tengah,19,Bangka Belitung,00,Indonesia,4,1,,19.04.05,,IDR,"33681,33684"
18694,"Lubuk Besar, Bangka Tengah, Bangka Belitung",19.04,19.04.06,Lubuk Besar,19.04,Bangka Tengah,19,Bangka Belitung,00,Indonesia,4,1,,19.04.06,,IDR,33681
18704,"Simpang Teritip, Bangka Barat, Bangka Belitung",19.05,19.05.02,Simpang Teritip,19.05,Bangka Barat,19,Bangka Belitung,00,Indonesia,4,1,,19.05.02,,IDR,33366
18717,"Jebus, Bangka Barat, Bangka Belitung",19.05,19.05.03,Jebus,19.05,Bangka Barat,19,Bangka Belitung,00,Indonesia,4,1,,19.05.03,,IDR,33362
18729,"Kelapa, Bangka Barat, Bangka Belitung",19.05,19.05.04,Kelapa,19.05,Bangka Barat,19,Bangka Belitung,00,Indonesia,4,1,,19.05.04,,IDR,33364
18743,"Tempilang, Bangka Barat, Bangka Belitung",19.05,19.05.05,Tempilang,19.05,Bangka Barat,19,Bangka Belitung,00,Indonesia,4,1,,19.05.05,,IDR,33365
18751,"Parittiga, Bangka Barat, Bangka Belitung",19.05,19.05.06,Parittiga,19.05,Bangka Barat,19,Bangka Belitung,00,Indonesia,4,1,,19.05.06,,IDR,33362
18763,"Manggar, Belitung Timur, Bangka Belitung",19.06,19.06.01,Manggar,19.06,Belitung Timur,19,Bangka Belitung,00,Indonesia,4,1,,19.06.01,,IDR,"33511,33512,33516,33517"
18772,"Gantung, Belitung Timur, Bangka Belitung",19.06,19.06.02,Gantung,19.06,Belitung Timur,19,Bangka Belitung,00,Indonesia,4,1,,19.06.02,,IDR,33562
18780,"Dendang, Belitung Timur, Bangka Belitung",19.06,19.06.03,Dendang,19.06,Belitung Timur,19,Bangka Belitung,00,Indonesia,4,1,,19.06.03,,IDR,33561
18785,"Kelapa Kampit, Belitung Timur, Bangka Belitung",19.06,19.06.04,Kelapa Kampit,19.06,Belitung Timur,19,Bangka Belitung,00,Indonesia,4,1,,19.06.04,,IDR,33571
18792,"Damar, Belitung Timur, Bangka Belitung",19.06,19.06.05,Damar,19.06,Belitung Timur,19,Bangka Belitung,00,Indonesia,4,1,,19.06.05,,IDR,"33513,33514,33515,33571"
18797,"Simpang Renggiang, Belitung Timur, Bangka Belitung",19.06,19.06.06,Simpang Renggiang,19.06,Belitung Timur,19,Bangka Belitung,00,Indonesia,4,1,,19.06.06,,IDR,33562
18802,"Simpang Pesak, Belitung Timur, Bangka Belitung",19.06,19.06.07,Simpang Pesak,19.06,Belitung Timur,19,Bangka Belitung,00,Indonesia,4,1,,19.06.07,,IDR,33561
18808,"Taman Sari, Pangkal Pinang, Bangka Belitung",19.71,19.71.02,Taman Sari,19.71,Pangkal Pinang,19,Bangka Belitung,00,Indonesia,4,1,,19.71.02,,IDR,"33121,33123,33127"
18814,"Pangkal Balam, Pangkal Pinang, Bangka Belitung",19.71,19.71.03,Pangkal Balam,19.71,Pangkal Pinang,19,Bangka Belitung,00,Indonesia,4,1,,19.71.03,,IDR,"33111,33113,33115"
18819,"Rangkui, Pangkal Pinang, Bangka Belitung",19.71,19.71.04,Rangkui,19.71,Pangkal Pinang,19,Bangka Belitung,00,Indonesia,4,1,,19.71.04,,IDR,"33132,33133,33134,33135,33136,33137,33138"
18827,"Gerunggang, Pangkal Pinang, Bangka Belitung",19.71,19.71.05,Gerunggang,19.71,Pangkal Pinang,19,Bangka Belitung,00,Indonesia,4,1,,19.71.05,,IDR,"33123,33125"
18831,"Gabek, Pangkal Pinang, Bangka Belitung",19.71,19.71.06,Gabek,19.71,Pangkal Pinang,19,Bangka Belitung,00,Indonesia,4,1,,19.71.06,,IDR,"33111,33116,33118"
18835,"Girimaya, Pangkal Pinang, Bangka Belitung",19.71,19.71.07,Girimaya,19.71,Pangkal Pinang,19,Bangka Belitung,00,Indonesia,4,1,,19.71.07,,IDR,"33142,33143"
18840,"Gunung Kijang, Bintan, Kepulauan Riau",21.01,21.01.04,Gunung Kijang,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.04,,IDR,29151
18845,"Bintan Timur, Bintan, Kepulauan Riau",21.01,21.01.06,Bintan Timur,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.06,,IDR,29151
18850,"Bintan Utara, Bintan, Kepulauan Riau",21.01,21.01.07,Bintan Utara,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.07,,IDR,29152
18856,"Teluk Bintan, Bintan, Kepulauan Riau",21.01,21.01.08,Teluk Bintan,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.08,,IDR,"29132,29133,29134,29135,29136"
18863,"Tambelan, Bintan, Kepulauan Riau",21.01,21.01.09,Tambelan,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.09,,IDR,29193
18872,"Toapaya, Bintan, Kepulauan Riau",21.01,21.01.12,Toapaya,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.12,,IDR,29151
18877,"Mantang, Bintan, Kepulauan Riau",21.01,21.01.13,Mantang,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.13,,IDR,29151
18882,"Bintan Pesisir, Bintan, Kepulauan Riau",21.01,21.01.14,Bintan Pesisir,21.01,Bintan,21,Kepulauan Riau,00,Indonesia,4,1,,21.01.14,,IDR,29151
18887,"Moro, Karimun, Kepulauan Riau",21.02,21.02.01,Moro,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.01,,IDR,29663
18899,"Kundur, Karimun, Kepulauan Riau",21.02,21.02.02,Kundur,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.02,,IDR,29662
18902,"Karimun, Karimun, Kepulauan Riau",21.02,21.02.03,Karimun,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.03,,IDR,29661
18906,"Meral, Karimun, Kepulauan Riau",21.02,21.02.04,Meral,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.04,,IDR,29664
18911,"Tebing, Karimun, Kepulauan Riau",21.02,21.02.05,Tebing,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.05,,IDR,29663
18918,"Buru, Karimun, Kepulauan Riau",21.02,21.02.06,Buru,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.06,,IDR,29664
18923,"Kundur Utara, Karimun, Kepulauan Riau",21.02,21.02.07,Kundur Utara,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.07,,IDR,29662
18926,"Kundur Barat, Karimun, Kepulauan Riau",21.02,21.02.08,Kundur Barat,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.08,,IDR,29662
18932,"Durai, Karimun, Kepulauan Riau",21.02,21.02.09,Durai,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.09,,IDR,29664
18935,"Meral Barat, Karimun, Kepulauan Riau",21.02,21.02.10,Meral Barat,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.10,,IDR,29664
18940,"Ungar, Karimun, Kepulauan Riau",21.02,21.02.11,Ungar,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.11,,IDR,29662
18944,"Belat, Karimun, Kepulauan Riau",21.02,21.02.12,Belat,21.02,Karimun,21,Kepulauan Riau,00,Indonesia,4,1,,21.02.12,,IDR,29662
18951,"Midai, Natuna, Kepulauan Riau",21.03,21.03.04,Midai,21.03,Natuna,21,Kepulauan Riau,00,Indonesia,4,1,,21.03.04,,IDR,29784
18955,"Bunguran Barat, Natuna, Kepulauan Riau",21.03,21.03.05,Bunguran Barat,21.03,Natuna,21,Kepulauan Riau,00,Indonesia,4,1,,21.03.05,,IDR,29782
18960,"Serasan, Natuna, Kepulauan Riau",21.03,21.03.06,Serasan,21.03,Natuna,21,Kepulauan Riau,00,Indonesia,4,1,,21.03.06,,IDR,29781
18966,"Bunguran Timur, Natuna, Kepulauan Riau",21.03,21.03.07,Bunguran Timur,21.03,Natuna,21,Kepulauan Riau,00,Indonesia,4,1,,21.03.07,,IDR,29783
18973,"Bunguran Utara, Natuna, Kepulauan Riau",21.03,21.03.08,Bunguran Utara,21.03,Natuna,21,Kepulauan Riau,00,Indonesia,4,1,,21.03.08,,IDR,29783
