id,dist_code,parent_dist_code,dist_name,dist_type,valid_flg,tokopedia_id,country_code,province_code,city_code,county_code,area_code,currency_code,dist_all,postal_code
144,11.01.15.2005,11.01.15,Simpang,5,1,,00,11,11.01,11.01.15,,IDR,"Simpang, Bakongan Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23773
145,11.01.16,11.01,Trumon Timur,4,1,,00,11,11.01,11.01.16,,IDR,"Trumon Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","23774,23776"
146,11.01.16.2005,11.01.16,Pinto Rimba,5,1,,00,11,11.01,11.01.16,,IDR,"Pinto Rimba, Trumon Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","23774,23776"
147,11.01.16.2006,11.01.16,Krueng Luas,5,1,,00,11,11.01,11.01.16,,IDR,"Krueng Luas, Trumon Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","23774,23776"
148,11.01.16.2007,11.01.16,Jambo Dalem,5,1,,00,11,11.01,11.01.16,,IDR,"Jambo Dalem, Trumon Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","23774,23776"
149,11.01.16.2010,11.01.16,Seuneubok Pusaka,5,1,,00,11,11.01,11.01.16,,IDR,"Seuneubok Pusaka, Trumon Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","23774,23776"
150,11.01.16.2011,11.01.16,Alur Bujok,5,1,,00,11,11.01,11.01.16,,IDR,"Alur Bujok, Trumon Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","23774,23776"
151,11.01.16.2012,11.01.16,Titi Poben,5,1,,00,11,11.01,11.01.16,,IDR,"Titi Poben, Trumon Timur, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","23774,23776"
152,11.01.17,11.01,Kota Bahagia,4,1,,00,11,11.01,11.01.17,,IDR,"Kota Bahagia, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23773
153,11.01.17.2002,11.01.17,Rambong,5,1,,00,11,11.01,11.01.17,,IDR,"Rambong, Kota Bahagia, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23773
154,11.01.17.2008,11.01.17,Beutong,5,1,,00,11,11.01,11.01.17,,IDR,"Beutong, Kota Bahagia, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23773
155,11.01.18,11.01,Trumon Tengah,4,1,,00,11,11.01,11.01.18,,IDR,"Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
156,11.01.18.2001,11.01.18,Ladang Rimba,5,1,,00,11,11.01,11.01.18,,IDR,"Ladang Rimba, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
157,11.01.18.2004,11.01.18,Krueng Batee,5,1,,00,11,11.01,11.01.18,,IDR,"Krueng Batee, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
158,11.01.18.2005,11.01.18,Pulo Paya,5,1,,00,11,11.01,11.01.18,,IDR,"Pulo Paya, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
159,11.01.18.2006,11.01.18,Jambo Papeun,5,1,,00,11,11.01,11.01.18,,IDR,"Jambo Papeun, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
160,11.01.18.2007,11.01.18,Cot Bayu,5,1,,00,11,11.01,11.01.18,,IDR,"Cot Bayu, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
161,11.01.18.2008,11.01.18,Naca,5,1,,00,11,11.01,11.01.18,,IDR,"Naca, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
162,11.01.18.2009,11.01.18,Ie Jeureuneh,5,1,,00,11,11.01,11.01.18,,IDR,"Ie Jeureuneh, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
163,11.01.18.2010,11.01.18,Lhok Raya,5,1,,00,11,11.01,11.01.18,,IDR,"Lhok Raya, Trumon Tengah, Aceh Selatan, Nanggroe Aceh Darussalam (NAD)",23774
164,11.02,11,Aceh Tenggara,3,1,,00,11,11.02,,,IDR,Aceh Tenggara,
165,11.02.01,11.02,Lawe Alas,4,1,,00,11,11.02,11.02.01,,IDR,"Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
166,11.02.01.2001,11.02.01,Engkeran,5,1,,00,11,11.02,11.02.01,,IDR,"Engkeran, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
167,11.02.01.2002,11.02.01,Rumah Kampung,5,1,,00,11,11.02,11.02.01,,IDR,"Rumah Kampung, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
168,11.02.01.2004,11.02.01,Pasir Bangun,5,1,,00,11,11.02,11.02.01,,IDR,"Pasir Bangun, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
169,11.02.01.2006,11.02.01,Kubu,5,1,,00,11,11.02,11.02.01,,IDR,"Kubu, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
170,11.02.01.2008,11.02.01,Kuta Cingkam II,5,1,,00,11,11.02,11.02.01,,IDR,"Kuta Cingkam II, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
171,11.02.01.2009,11.02.01,Muara Baru,5,1,,00,11,11.02,11.02.01,,IDR,"Muara Baru, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
172,11.02.01.2011,11.02.01,Kuta Batu I,5,1,,00,11,11.02,11.02.01,,IDR,"Kuta Batu I, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
173,11.02.01.2012,11.02.01,Kuta Cingkam I,5,1,,00,11,11.02,11.02.01,,IDR,"Kuta Cingkam I, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
174,11.02.01.2013,11.02.01,Kuta Batu II,5,1,,00,11,11.02,11.02.01,,IDR,"Kuta Batu II, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
175,11.02.01.2014,11.02.01,Lawe Sempilang,5,1,,00,11,11.02,11.02.01,,IDR,"Lawe Sempilang, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
176,11.02.01.2016,11.02.01,Pulo Sepang,5,1,,00,11,11.02,11.02.01,,IDR,"Pulo Sepang, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
177,11.02.01.2019,11.02.01,Darul Amin,5,1,,00,11,11.02,11.02.01,,IDR,"Darul Amin, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
178,11.02.01.2020,11.02.01,Lawe Lubang Indah,5,1,,00,11,11.02,11.02.01,,IDR,"Lawe Lubang Indah, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
179,11.02.01.2021,11.02.01,Batu Hamparan,5,1,,00,11,11.02,11.02.01,,IDR,"Batu Hamparan, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
180,11.02.01.2022,11.02.01,Paye Munje,5,1,,00,11,11.02,11.02.01,,IDR,"Paye Munje, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
181,11.02.01.2024,11.02.01,Pasir Nunggul,5,1,,00,11,11.02,11.02.01,,IDR,"Pasir Nunggul, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
182,11.02.01.2026,11.02.01,Pintu Khimbe,5,1,,00,11,11.02,11.02.01,,IDR,"Pintu Khimbe, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
183,11.02.01.2028,11.02.01,Pulo Gadung,5,1,,00,11,11.02,11.02.01,,IDR,"Pulo Gadung, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
184,11.02.01.2030,11.02.01,Pasikh Nunang,5,1,,00,11,11.02,11.02.01,,IDR,"Pasikh Nunang, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
185,11.02.01.2031,11.02.01,Deleng Kukusen,5,1,,00,11,11.02,11.02.01,,IDR,"Deleng Kukusen, Lawe Alas, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24661
186,11.02.03,11.02,Bambel,4,1,,00,11,11.02,11.02.03,,IDR,"Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
187,11.02.03.2001,11.02.03,Bambel Gabungan,5,1,,00,11,11.02,11.02.03,,IDR,"Bambel Gabungan, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
188,11.02.03.2005,11.02.03,Lawe Hijo,5,1,,00,11,11.02,11.02.03,,IDR,"Lawe Hijo, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
189,11.02.03.2006,11.02.03,Pinding,5,1,,00,11,11.02,11.02.03,,IDR,"Pinding, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
190,11.02.03.2009,11.02.03,Terutung Megara Asli,5,1,,00,11,11.02,11.02.03,,IDR,"Terutung Megara Asli, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
191,11.02.03.2011,11.02.03,Biak Muli,5,1,,00,11,11.02,11.02.03,,IDR,"Biak Muli, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
192,11.02.03.2013,11.02.03,Pedesi,5,1,,00,11,11.02,11.02.03,,IDR,"Pedesi, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
193,11.02.03.2016,11.02.03,Tualang Sembilar,5,1,,00,11,11.02,11.02.03,,IDR,"Tualang Sembilar, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
194,11.02.03.2017,11.02.03,Kuning I,5,1,,00,11,11.02,11.02.03,,IDR,"Kuning I, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
195,11.02.03.2018,11.02.03,Kuning II,5,1,,00,11,11.02,11.02.03,,IDR,"Kuning II, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
196,11.02.03.2019,11.02.03,Cinta Damai,5,1,,00,11,11.02,11.02.03,,IDR,"Cinta Damai, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
197,11.02.03.2020,11.02.03,Likat,5,1,,00,11,11.02,11.02.03,,IDR,"Likat, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
198,11.02.03.2021,11.02.03,Rikit,5,1,,00,11,11.02,11.02.03,,IDR,"Rikit, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
199,11.02.03.2023,11.02.03,Bambel,5,1,,00,11,11.02,11.02.03,,IDR,"Bambel, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
200,11.02.03.2025,11.02.03,Lawe Kihing,5,1,,00,11,11.02,11.02.03,,IDR,"Lawe Kihing, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
201,11.02.03.2026,11.02.03,Terutung Seperai,5,1,,00,11,11.02,11.02.03,,IDR,"Terutung Seperai, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
202,11.02.03.2027,11.02.03,Kute Seri,5,1,,00,11,11.02,11.02.03,,IDR,"Kute Seri, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
203,11.02.03.2029,11.02.03,Pulo Perengge,5,1,,00,11,11.02,11.02.03,,IDR,"Pulo Perengge, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
204,11.02.03.2033,11.02.03,Pancakh Iman,5,1,,00,11,11.02,11.02.03,,IDR,"Pancakh Iman, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
205,11.02.03.2036,11.02.03,Biak Muli Sejahtera,5,1,,00,11,11.02,11.02.03,,IDR,"Biak Muli Sejahtera, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
206,11.02.03.2037,11.02.03,Lembah Haji,5,1,,00,11,11.02,11.02.03,,IDR,"Lembah Haji, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
207,11.02.03.2039,11.02.03,Lawe Hijo Metuah,5,1,,00,11,11.02,11.02.03,,IDR,"Lawe Hijo Metuah, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
208,11.02.03.2040,11.02.03,Ampera,5,1,,00,11,11.02,11.02.03,,IDR,"Ampera, Bambel, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
209,11.02.04,11.02,Babussalam,4,1,,00,11,11.02,11.02.04,,IDR,"Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
210,11.02.04.2001,11.02.04,Kota Kutacane,5,1,,00,11,11.02,11.02.04,,IDR,"Kota Kutacane, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
211,11.02.04.2002,11.02.04,Perapat Hilir,5,1,,00,11,11.02,11.02.04,,IDR,"Perapat Hilir, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
212,11.02.04.2003,11.02.04,Perapat Hulu,5,1,,00,11,11.02,11.02.04,,IDR,"Perapat Hulu, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
213,11.02.04.2004,11.02.04,Muara Lawe Bulan,5,1,,00,11,11.02,11.02.04,,IDR,"Muara Lawe Bulan, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
214,11.02.04.2005,11.02.04,Mbarung,5,1,,00,11,11.02,11.02.04,,IDR,"Mbarung, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
215,11.02.04.2006,11.02.04,Batu Mbulan Asli,5,1,,00,11,11.02,11.02.04,,IDR,"Batu Mbulan Asli, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
216,11.02.04.2007,11.02.04,Batu Mbulan I,5,1,,00,11,11.02,11.02.04,,IDR,"Batu Mbulan I, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
217,11.02.04.2008,11.02.04,Batu Mbulan II,5,1,,00,11,11.02,11.02.04,,IDR,"Batu Mbulan II, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
218,11.02.04.2009,11.02.04,Kampung Raja,5,1,,00,11,11.02,11.02.04,,IDR,"Kampung Raja, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
219,11.02.04.2010,11.02.04,Pulonas,5,1,,00,11,11.02,11.02.04,,IDR,"Pulonas, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
220,11.02.04.2012,11.02.04,Terutung Pedi,5,1,,00,11,11.02,11.02.04,,IDR,"Terutung Pedi, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
221,11.02.04.2013,11.02.04,Kute Rih,5,1,,00,11,11.02,11.02.04,,IDR,"Kute Rih, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
222,11.02.04.2014,11.02.04,Gumpang Jaya,5,1,,00,11,11.02,11.02.04,,IDR,"Gumpang Jaya, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
223,11.02.04.2015,11.02.04,Pulo Latong,5,1,,00,11,11.02,11.02.04,,IDR,"Pulo Latong, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
224,11.02.04.2016,11.02.04,Kutacane Lama,5,1,,00,11,11.02,11.02.04,,IDR,"Kutacane Lama, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
225,11.02.04.2018,11.02.04,Pulo Peding,5,1,,00,11,11.02,11.02.04,,IDR,"Pulo Peding, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
226,11.02.04.2019,11.02.04,Mendabe,5,1,,00,11,11.02,11.02.04,,IDR,"Mendabe, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
227,11.02.04.2020,11.02.04,Ujung Barat,5,1,,00,11,11.02,11.02.04,,IDR,"Ujung Barat, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
228,11.02.04.2024,11.02.04,Batu Mbulan Sepakat,5,1,,00,11,11.02,11.02.04,,IDR,"Batu Mbulan Sepakat, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
229,11.02.04.2025,11.02.04,Pulo Sanggakh,5,1,,00,11,11.02,11.02.04,,IDR,"Pulo Sanggakh, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
230,11.02.04.2026,11.02.04,Melayu I,5,1,,00,11,11.02,11.02.04,,IDR,"Melayu I, Babussalam, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","24651,24671"
231,11.02.05,11.02,Badar,4,1,,00,11,11.02,11.02.05,,IDR,"Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
232,11.02.05.2005,11.02.05,Salang Alas,5,1,,00,11,11.02,11.02.05,,IDR,"Salang Alas, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
233,11.02.05.2011,11.02.05,Purwodadi,5,1,,00,11,11.02,11.02.05,,IDR,"Purwodadi, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
234,11.02.05.2013,11.02.05,Kampung Baru,5,1,,00,11,11.02,11.02.05,,IDR,"Kampung Baru, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
235,11.02.05.2014,11.02.05,Peranginan,5,1,,00,11,11.02,11.02.05,,IDR,"Peranginan, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
236,11.02.05.2015,11.02.05,Natam,5,1,,00,11,11.02,11.02.05,,IDR,"Natam, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
237,11.02.05.2025,11.02.05,Kumbang Jaya,5,1,,00,11,11.02,11.02.05,,IDR,"Kumbang Jaya, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
238,11.02.05.2026,11.02.05,Kumbang Indah,5,1,,00,11,11.02,11.02.05,,IDR,"Kumbang Indah, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
239,11.02.05.2027,11.02.05,Natam Baru,5,1,,00,11,11.02,11.02.05,,IDR,"Natam Baru, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
240,11.02.05.2029,11.02.05,Deleng Megakhe,5,1,,00,11,11.02,11.02.05,,IDR,"Deleng Megakhe, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
241,11.02.05.2030,11.02.05,Lawe Bekung,5,1,,00,11,11.02,11.02.05,,IDR,"Lawe Bekung, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
242,11.02.05.2032,11.02.05,Badar Indah,5,1,,00,11,11.02,11.02.05,,IDR,"Badar Indah, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
243,11.02.05.2034,11.02.05,Tanah Merah,5,1,,00,11,11.02,11.02.05,,IDR,"Tanah Merah, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
244,11.02.05.2035,11.02.05,Tanoh Megakhe,5,1,,00,11,11.02,11.02.05,,IDR,"Tanoh Megakhe, Badar, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24652
245,11.02.06,11.02,Babul Makmur,4,1,,00,11,11.02,11.02.06,,IDR,"Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
246,11.02.06.2003,11.02.06,Lawe Desky Sabas,5,1,,00,11,11.02,11.02.06,,IDR,"Lawe Desky Sabas, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
247,11.02.06.2005,11.02.06,Cinta Damai,5,1,,00,11,11.02,11.02.06,,IDR,"Cinta Damai, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
248,11.02.06.2006,11.02.06,Pardamean,5,1,,00,11,11.02,11.02.06,,IDR,"Pardamean, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
249,11.02.06.2007,11.02.06,Lawe Desky Tongah,5,1,,00,11,11.02,11.02.06,,IDR,"Lawe Desky Tongah, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
250,11.02.06.2008,11.02.06,Kute Bakti,5,1,,00,11,11.02,11.02.06,,IDR,"Kute Bakti, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
251,11.02.06.2010,11.02.06,Muara Situlen,5,1,,00,11,11.02,11.02.06,,IDR,"Muara Situlen, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
252,11.02.06.2011,11.02.06,Sejahtera,5,1,,00,11,11.02,11.02.06,,IDR,"Sejahtera, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
253,11.02.06.2012,11.02.06,Kute Makmur,5,1,,00,11,11.02,11.02.06,,IDR,"Kute Makmur, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
254,11.02.06.2014,11.02.06,Lawe Mantik,5,1,,00,11,11.02,11.02.06,,IDR,"Lawe Mantik, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
255,11.02.06.2015,11.02.06,Cinta Makmur,5,1,,00,11,11.02,11.02.06,,IDR,"Cinta Makmur, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
256,11.02.06.2016,11.02.06,Muara Setia,5,1,,00,11,11.02,11.02.06,,IDR,"Muara Setia, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
257,11.02.06.2017,11.02.06,Tanoh Alas,5,1,,00,11,11.02,11.02.06,,IDR,"Tanoh Alas, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
258,11.02.06.2018,11.02.06,Sejahtera Baru,5,1,,00,11,11.02,11.02.06,,IDR,"Sejahtera Baru, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
259,11.02.06.2024,11.02.06,Lawe Tawakh,5,1,,00,11,11.02,11.02.06,,IDR,"Lawe Tawakh, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
260,11.02.06.2027,11.02.06,Pintu Alas,5,1,,00,11,11.02,11.02.06,,IDR,"Pintu Alas, Babul Makmur, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24673
261,11.02.07,11.02,Darul Hasanah,4,1,,00,11,11.02,11.02.07,,IDR,"Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
262,11.02.07.2001,11.02.07,Gulo,5,1,,00,11,11.02,11.02.07,,IDR,"Gulo, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
263,11.02.07.2002,11.02.07,Pulo Piku,5,1,,00,11,11.02,11.02.07,,IDR,"Pulo Piku, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
264,11.02.07.2003,11.02.07,Terutung Kute,5,1,,00,11,11.02,11.02.07,,IDR,"Terutung Kute, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
265,11.02.07.2004,11.02.07,Kute Ujung,5,1,,00,11,11.02,11.02.07,,IDR,"Kute Ujung, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
266,11.02.07.2007,11.02.07,Mamas,5,1,,00,11,11.02,11.02.07,,IDR,"Mamas, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
267,11.02.07.2008,11.02.07,Tanjung Lama,5,1,,00,11,11.02,11.02.07,,IDR,"Tanjung Lama, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
268,11.02.07.2009,11.02.07,Tanjung Muda,5,1,,00,11,11.02,11.02.07,,IDR,"Tanjung Muda, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
269,11.02.07.2010,11.02.07,Rambung Teldak,5,1,,00,11,11.02,11.02.07,,IDR,"Rambung Teldak, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
270,11.02.07.2011,11.02.07,Tanjung Aman,5,1,,00,11,11.02,11.02.07,,IDR,"Tanjung Aman, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
271,11.02.07.2013,11.02.07,Ujung Baru,5,1,,00,11,11.02,11.02.07,,IDR,"Ujung Baru, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
272,11.02.07.2014,11.02.07,Kute Rambe,5,1,,00,11,11.02,11.02.07,,IDR,"Kute Rambe, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
273,11.02.07.2015,11.02.07,Mamas Baru,5,1,,00,11,11.02,11.02.07,,IDR,"Mamas Baru, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
274,11.02.07.2016,11.02.07,Rambung Jaya,5,1,,00,11,11.02,11.02.07,,IDR,"Rambung Jaya, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
275,11.02.07.2017,11.02.07,Makmur Jaya,5,1,,00,11,11.02,11.02.07,,IDR,"Makmur Jaya, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
276,11.02.07.2018,11.02.07,Darul Makmur,5,1,,00,11,11.02,11.02.07,,IDR,"Darul Makmur, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
277,11.02.07.2021,11.02.07,Kokhtan Jaya,5,1,,00,11,11.02,11.02.07,,IDR,"Kokhtan Jaya, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
278,11.02.07.2023,11.02.07,Lawe Mamas Indah,5,1,,00,11,11.02,11.02.07,,IDR,"Lawe Mamas Indah, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
279,11.02.07.2024,11.02.07,Tanjung Leuser,5,1,,00,11,11.02,11.02.07,,IDR,"Tanjung Leuser, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
280,11.02.07.2026,11.02.07,Lawe Pinis,5,1,,00,11,11.02,11.02.07,,IDR,"Lawe Pinis, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
281,11.02.07.2027,11.02.07,Buntul Kendawi,5,1,,00,11,11.02,11.02.07,,IDR,"Buntul Kendawi, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
282,11.02.07.2028,11.02.07,Kuning Abadi,5,1,,00,11,11.02,11.02.07,,IDR,"Kuning Abadi, Darul Hasanah, Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)",24653
